Variables=Time[s], probe_u1, probe_v1, probe_w1, probe_u2, probe_v2, probe_w2, probe_u3, probe_v3, probe_w3, probe_u4, probe_v4, probe_w4, probe_u5, probe_v5, probe_w5
0.0022600000000000003, -36.06301776, 66.66811335, -193.7934934, 59.8880711, -56.62416482, -114.2390577, 192.1992119, -112.7130565, 143.3161727, 384.8060887, -73.43975355, 57.31890503, 424.9889191, -62.26213929, 32.84138972
0.0022700000000000003, -33.81932119, 86.11772745, -169.7539803, 58.74725435, -79.54856483, -58.15152857, 206.249846, -118.0287584, 130.2286827, 397.3631035, -77.23917054, 55.04312223, 428.7115033, -64.79737273, 32.61447572
0.0022800000000000003, -28.13928714, 98.41955527, -136.6530319, 54.29961318, -96.85211696, -14.43151532, 224.4330781, -115.9717205, 114.8473011, 408.3199565, -78.82798291, 56.0894887, 432.6459021, -66.77137025, 32.1183058
0.0022900000000000004, -27.61383339, 99.49455654, -110.7356807, 45.24637244, -103.2216495, 5.991690306, 242.8217728, -108.8606165, 106.869705, 417.4424288, -77.87039684, 59.11790472, 436.1573087, -67.82475518, 31.71187119
0.0023000000000000004, -37.13790041, 92.45560674, -99.34741501, 32.65071509, -98.25634613, 6.603570752, 258.1357598, -99.42267606, 110.707411, 424.6451339, -74.54839869, 63.49182516, 438.9330963, -67.47366578, 31.84308736
0.00231, -50.31661891, 84.86153168, -99.87374169, 17.61547698, -84.1403659, -5.071182004, 270.0427944, -90.04795371, 123.9829006, 429.7463939, -69.768228, 68.9588093, 440.8378403, -65.27215991, 32.85080311
0.00232, -56.56510924, 81.21553243, -105.2591219, 1.266205332, -62.60022893, -23.15261678, 279.568008, -83.41895056, 142.0154754, 432.4811085, -64.59368296, 75.16848209, 441.7574652, -61.15054051, 34.74367125
0.00233, -51.84364978, 79.71575902, -110.9399931, -14.87432231, -34.47983668, -43.35617337, 285.6977196, -80.003335, 160.3931199, 432.6312686, -59.53838777, 81.77399897, 441.4573574, -55.54435131, 37.12516745
0.00234, -41.73086618, 74.97207131, -115.2533565, -28.49028592, -0.8296061184, -61.65336966, 284.3128505, -76.6422531, 177.1956324, 430.0354309, -53.98898204, 88.22241024, 439.8814541, -49.40766444, 39.31793027
0.00235, -35.60791853, 67.45907657, -121.2411838, -36.93904293, 37.70038526, -75.1641333, 269.4974287, -66.80455282, 191.5150311, 424.3553945, -46.74187459, 93.83490221, 436.8620959, -43.52781111, 40.72421885
0.00236, -35.1989128, 66.29118444, -130.4592998, -37.44635558, 78.38839999, -80.54671162, 234.9670828, -44.18290741, 198.8662653, 415.3542995, -36.56056621, 97.83374464, 432.4900562, -38.3521111, 41.0356417
0.00237, -34.14952643, 80.68754437, -137.8703374, -28.83709611, 116.4880687, -74.86004969, 182.6020349, -5.194729186, 193.0098471, 402.3118749, -23.04785175, 99.64981705, 426.9402838, -33.87100626, 40.26561908
0.00238, -27.13491679, 109.2047809, -135.5191262, -12.31815782, 147.8922383, -55.94767671, 129.7418111, 43.41257298, 171.3540449, 385.0497686, -7.27774069, 98.54507287, 420.4979554, -29.6935878, 38.70396626
0.00239, -16.35717354, 141.0858542, -120.3796994, 7.899239178, 165.5308599, -26.686169, 99.5268528, 83.48664786, 149.7626425, 365.0072017, 7.500344454, 93.245634, 413.1177389, -25.60889004, 36.64285919
0.0024000000000000002, -6.795897842, 164.4175475, -96.2756897, 27.78853202, 169.6386493, 2.932606834, 87.86582105, 103.4283311, 143.2363824, 345.5486594, 17.50624349, 82.64956624, 404.9680193, -21.72800317, 34.32508533
0.0024100000000000002, 0.1788429748, 171.5941208, -70.45450803, 46.56225956, 167.7116707, 25.67920924, 81.7111343, 102.0094397, 149.3282729, 330.6008899, 20.40855273, 67.44498074, 396.6363259, -18.55113151, 31.78665388
0.0024200000000000003, 4.700101797, 159.2328076, -47.86198973, 63.13368215, 165.2436818, 41.36953492, 79.15053917, 84.14983974, 154.4532847, 322.4145557, 16.23150184, 50.44308145, 388.7976492, -16.82796073, 29.0290327
0.0024300000000000003, 4.82165039, 130.6359105, -28.97768538, 73.24813135, 160.984639, 53.59132703, 83.84001694, 54.95950025, 145.1936851, 320.6502445, 7.185807681, 35.31845734, 382.1911997, -17.0846361, 26.1180277
0.0024400000000000003, -1.419377081, 93.83196307, -10.14396679, 72.91792548, 148.9795036, 64.01239216, 100.1463115, 23.16649657, 116.8828119, 323.6083548, -4.052382821, 24.5378672, 377.3859486, -19.42426681, 23.10836534
0.0024500000000000004, -16.04919143, 58.69790608, 8.817715448, 63.26979114, 125.100074, 70.30714827, 132.360962, -2.52872777, 75.58894974, 329.0663186, -15.40741058, 18.41382944, 374.5732534, -23.45270847, 20.23249116
0.0024600000000000004, -36.92084536, 37.24916705, 26.25166984, 49.97847407, 91.50951422, 68.94729548, 176.9856665, -17.36287167, 37.4748946, 335.505907, -25.82651224, 15.53211684, 373.5855262, -28.40640958, 17.69003687
0.0024700000000000004, -55.39690762, 34.08923555, 40.31245058, 38.66608292, 53.7673168, 58.28092109, 221.6870883, -26.17643091, 11.89141997, 342.2763049, -34.93235601, 13.98920364, 374.088283, -33.57653227, 15.5733111
0.00248, -66.22393994, 40.14607354, 48.88588, 33.39798698, 18.00428619, 39.61115251, 257.3041621, -33.93237623, -0.7027301126, 349.1233529, -42.61174711, 12.45292556, 375.7112257, -38.43836529, 13.83776744
0.00249, -69.74755838, 43.34070795, 51.17803707, 39.5615289, -13.48658768, 18.15562283, 281.6318538, -41.51294545, -4.097518384, 355.8415617, -48.84429246, 10.57012325, 378.0979192, -42.68513565, 12.35207091
0.0025, -67.83713406, 37.36593176, 47.44436786, 65.2507683, -36.2274241, 0.4584391623, 297.4416153, -48.71596759, -2.870018418, 362.1932529, -53.71114948, 8.561344097, 380.9992812, -46.23929267, 10.84730382
0.00251, -61.67079645, 21.62843799, 39.42041889, 109.4691918, -46.54557852, -9.614849099, 308.4007919, -55.07784115, -0.6932879842, 368.0034232, -57.40509077, 6.664108163, 384.2774051, -49.15415889, 9.233692981
0.00252, -53.96821917, -1.162112489, 28.2582159, 157.9973408, -50.13077754, -13.63535478, 316.845674, -60.2757251, 0.6726501055, 373.2247556, -60.16868535, 5.085950019, 387.8773191, -51.64022607, 7.491598142
0.00253, -49.3737559, -26.13366624, 14.81209275, 197.4860037, -54.19535357, -14.03183854, 323.8474667, -64.39506341, 1.042465629, 377.8674136, -62.19283925, 3.954726478, 391.8164201, -53.96468245, 5.563430749
0.00254, -50.12594071, -47.69426156, 0.5798791861, 223.9040071, -60.8118079, -12.75272136, 329.845871, -67.85202982, 0.7378211751, 382.090844, -63.64635076, 3.300551501, 396.2043517, -56.3525379, 3.519021027
0.00255, -52.11804456, -63.56163437, -12.31863153, 239.8200726, -68.60368666, -10.92469705, 335.0044524, -71.0272564, 0.1013962153, 386.1694073, -64.67368794, 3.053314354, 401.1795023, -58.94122801, 1.46327383
0.00256, -46.08308845, -74.34146161, -21.15994518, 249.3974675, -75.48017969, -8.981167092, 339.4608844, -74.03205486, -0.5266205538, 390.4130342, -65.47353516, 3.024058041, 406.8989716, -61.79840694, -0.4640798663
0.0025700000000000002, -20.2933779, -79.95334543, -23.01915788, 255.7202499, -80.0154603, -7.07810472, 343.347015, -76.57707571, -0.8573179286, 395.0895328, -66.3076905, 2.963447295, 413.338771, -64.94149845, -2.082588295
0.0025800000000000003, 27.58445838, -80.43484182, -16.96210688, 260.3108118, -81.94263907, -4.924739537, 346.76038, -78.1645868, -0.6918244669, 400.3427524, -67.43478157, 2.661203118, 420.2778189, -68.31778731, -3.435785795
0.0025900000000000003, 80.75574664, -78.61090185, -6.37291185, 263.7137343, -81.77136412, -1.860652207, 349.7814865, -78.34419672, 0.1748712548, 406.2138626, -68.96387277, 2.038119253, 427.3588094, -71.81148644, -4.536814648
0.0026000000000000003, 121.6570615, -76.56205314, 3.423955276, 265.8676037, -79.78386857, 2.869030463, 352.5303613, -76.8330642, 1.902693031, 412.5334544, -70.77643059, 1.142131737, 434.0921377, -75.29427522, -5.369955347
0.0026100000000000003, 145.6336243, -73.56017279, 10.80978659, 266.3389937, -75.77599179, 9.839174401, 355.1331998, -73.61133088, 4.517081946, 419.0289854, -72.4775774, 0.1330252339, 440.3226451, -78.57827999, -5.961043606
0.0026200000000000004, 156.466045, -68.08728187, 17.97139665, 264.2588936, -69.13588238, 19.30504772, 357.5998049, -68.83233811, 7.783343403, 425.3764792, -73.72647712, -0.6911274565, 445.9186317, -81.52508063, -6.378988744
0.0026300000000000004, 158.1469764, -60.48778021, 27.36923458, 258.8351526, -59.80460067, 31.11045225, 359.7738936, -62.77722736, 11.20867603, 431.1450745, -74.13069994, -1.204022175, 450.8083562, -84.07126016, -6.726200765
0.0026400000000000004, 151.7006915, -51.72145306, 39.55957058, 249.8001734, -49.03353132, 44.87588004, 361.302793, -55.83184446, 14.09523801, 435.9655219, -73.49621198, -1.495013162, 454.964291, -86.14790812, -7.07910524
0.00265, 135.0357034, -41.9928149, 52.98808127, 237.328879, -38.85593383, 60.01923198, 361.9784048, -48.66136638, 15.78763693, 439.6039977, -71.97829069, -1.805189923, 458.3291712, -87.71447667, -7.448890316
0.00266, 104.6646709, -32.26239532, 66.60408627, 220.6257468, -30.59399718, 75.81262144, 361.9933317, -42.37585998, 15.78202437, 441.9618809, -69.9641585, -2.374586138, 460.8835107, -88.84834513, -7.85985422
0.00267, 62.65585099, -25.28359362, 82.46326489, 197.0355969, -23.79582732, 91.17835383, 361.9786466, -38.19760595, 13.89922489, 443.1073732, -67.94000992, -3.478246153, 462.6028089, -89.6224074, -8.331239673
0.00268, 20.0656709, -18.55213033, 102.7664076, 164.1613839, -16.39400595, 104.0347762, 362.6339383, -36.75900538, 10.34499547, 443.2626356, -66.33970829, -5.438637798, 463.5341333, -90.07644654, -8.928183693
0.00269, -9.122023072, -2.363003071, 126.3871411, 124.1517851, -6.845032571, 111.0159738, 364.3313395, -38.06152539, 5.490675124, 442.7348413, -65.46060614, -8.414954677, 463.7555519, -90.11000546, -9.782232763
0.0027, -18.80075794, 27.76191134, 149.6393281, 85.42939959, 3.501535976, 109.2860379, 366.760401, -41.48376721, -0.2967620207, 441.8930448, -65.43009511, -12.38126117, 463.3736158, -89.52438517, -11.05532067
0.00271, -15.5146818, 65.2387336, 168.6328938, 57.82464822, 11.67973893, 99.27390329, 368.7869159, -46.26645751, -6.843368575, 440.9856166, -66.12793293, -17.062697, 462.5332794, -88.11551242, -12.81455779
0.00272, -11.0270994, 99.14299483, 180.8181523, 45.44657321, 15.46200914, 83.69206091, 368.986484, -51.78846254, -14.43879875, 440.0904653, -67.25949674, -22.02799599, 461.3319698, -85.79560962, -15.10725439
0.0027300000000000002, -10.78650802, 122.8382188, 185.816294, 46.84778359, 14.93940982, 65.84182113, 365.9646481, -57.68904757, -23.73041645, 439.1361257, -68.54021789, -26.83451785, 459.7910888, -82.66799455, -17.78693897
0.0027400000000000002, -12.90213903, 136.3140986, 184.2581914, 57.85029131, 11.98377326, 48.29470858, 358.4132341, -63.56343412, -35.56228237, 437.8985017, -69.46909255, -31.24785729, 457.8898112, -79.10857491, -20.46116709
0.0027500000000000003, -13.46922379, 141.5190892, 177.4954095, 73.6811014, 7.761852714, 31.98696302, 345.2866592, -69.04672638, -50.5136276, 436.0754701, -69.70066738, -35.10074028, 455.5942507, -75.72597421, -22.7426905
0.0027600000000000003, -11.38319696, 140.5581218, 167.3340838, 90.06720344, 2.194726447, 16.64522851, 327.0663819, -73.80389988, -68.95203918, 433.4473311, -69.10301138, -38.17545998, 452.9090426, -72.92254611, -24.37202893
0.0027700000000000003, -7.734081795, 135.2319809, 155.5997259, 104.1845935, -5.156753109, 1.148182701, 306.7735745, -77.37935425, -89.75451995, 429.9423805, -67.97931588, -40.13751608, 449.8100215, -70.96770293, -25.2680443
0.0027800000000000004, -3.907260063, 126.7590074, 144.1092437, 114.7466552, -14.72842606, -17.21415659, 290.1222094, -79.2616827, -109.6771602, 425.7945873, -67.02701926, -40.56848795, 446.372593, -70.01086032, -25.52408514
0.0027900000000000004, -0.5765175666, 114.6396556, 132.2487242, 121.9389204, -26.60624366, -42.06580859, 282.8895073, -79.02031742, -124.4649403, 421.4917032, -67.04658506, -39.3788242, 442.7915197, -70.10634628, -25.31997797
0.0028000000000000004, 1.933777931, 96.76662386, 116.360197, 127.2373682, -40.43306889, -75.3462863, 287.6692266, -77.07320603, -129.9098791, 417.559427, -68.55062223, -36.93508299, 439.3260319, -71.21116806, -24.8414159
0.0028100000000000004, 4.42328433, 71.20423097, 90.5736919, 134.4231272, -54.26491903, -114.713876, 300.7999, -74.70126125, -123.7547304, 414.3874062, -71.51345626, -33.90383987, 436.2189476, -73.10816889, -24.23780643
0.00282, 10.75702331, 42.27659912, 52.57935229, 149.3563854, -65.39843566, -151.3318792, 316.4969004, -73.72916122, -108.0260843, 412.1817805, -75.48962385, -30.91014064, 433.6384438, -75.46233819, -23.5795931
0.00283, 25.12241386, 21.50921518, 10.25140699, 174.3012558, -71.82360198, -176.1108781, 330.4297615, -75.04645432, -88.98936156, 410.908376, -79.8128451, -28.27882306, 431.6522372, -77.90253588, -22.85415729
0.00284, 45.8434943, 15.1495581, -24.29074958, 204.6731455, -74.51260414, -185.615355, 341.0299326, -78.43911755, -72.33356976, 410.3786576, -83.95080449, -26.1069287, 430.2619604, -80.10270755, -22.00366227
0.00285, 65.61764903, 17.32482336, -44.2110011, 232.4920889, -75.114304, -180.4643706, 348.1455465, -83.14492875, -60.4288027, 410.3313521, -87.60535865, -24.24511528, 429.3910204, -81.86896276, -20.99040856
0.00286, 80.15806508, 18.98057106, -51.28192925, 253.3655959, -76.20847727, -165.3397043, 352.0229451, -88.03467268, -52.87237391, 410.5617209, -90.76127247, -22.38937368, 428.9080684, -83.14649127, -19.8201114
0.00287, 89.08332877, 16.16320589, -52.10825821, 266.0755949, -78.03835727, -144.8291799, 353.3062009, -92.50989944, -47.72544067, 410.9530713, -93.52422605, -20.33141456, 428.6637129, -84.01212569, -18.53094006
0.00288, 92.56990061, 10.04876599, -53.99586902, 271.6267642, -80.7202912, -124.1066412, 352.8808762, -96.41920474, -42.89529957, 411.4506382, -95.96967443, -18.04420908, 428.5414876, -84.5838554, -17.18403161
0.00289, 90.63395927, 3.789240555, -60.57962407, 272.162807, -83.65706318, -106.9357828, 351.5887222, -99.67838687, -36.92847065, 412.0104078, -97.92097413, -15.50014278, 428.449626, -84.98871004, -15.82388733
0.0029000000000000002, 83.74340309, 0.7316755778, -70.19186462, 269.3930487, -85.83607837, -93.4774388, 350.0371667, -102.2052975, -29.37953193, 412.6249927, -99.16500243, -12.78129999, 428.346072, -85.29114786, -14.46959381
0.0029100000000000003, 74.2940087, 3.518542232, -77.71650317, 264.4081618, -86.58236581, -81.77390194, 348.7438307, -103.8435717, -20.69012511, 413.2930509, -99.74833545, -9.961720988, 428.2308696, -85.39927492, -13.05476459
0.0029200000000000003, 66.79317262, 13.13300541, -79.08593775, 257.8497956, -85.53698021, -69.5372533, 348.1787144, -104.3213966, -11.85314141, 414.0311489, -99.85718844, -7.192175724, 428.1335432, -85.2357964, -11.48665354
0.0029300000000000003, 64.33320533, 27.8420013, -74.27285228, 250.2585587, -82.8179126, -55.22167969, 348.8080664, -103.4980838, -3.805357072, 414.8832066, -99.75113167, -4.597206566, 428.1028404, -84.75822526, -9.705877962
0.0029400000000000003, 62.71495044, 43.471683, -67.0610227, 242.5965489, -79.04731193, -38.30015429, 350.7696237, -101.4825216, 2.538821708, 415.8922901, -99.57696725, -2.250644139, 428.2264212, -83.96808455, -7.725542295
0.0029500000000000004, 52.55604408, 57.69046513, -63.01292074, 236.7643704, -75.19530191, -19.40140405, 353.8928311, -98.98897825, 6.839928058, 417.0924442, -99.36304933, -0.2133837054, 428.6386202, -82.94471558, -5.641891728
0.0029600000000000004, 30.58921587, 71.11222797, -63.84242356, 235.7926078, -72.15784376, -0.08812762775, 357.6465057, -97.21185252, 9.366495262, 418.4925004, -99.05070585, 1.457567855, 429.4667774, -81.70923779, -3.606155958
0.0029700000000000004, 2.326216864, 83.82401051, -66.46031591, 242.5876474, -70.80050868, 16.94884526, 361.5691837, -97.28260473, 11.0117883, 420.0868038, -98.62416202, 2.704244454, 430.8075185, -80.21088207, -1.779393711
0.0029800000000000004, -24.18815522, 93.63633668, -67.30168684, 256.7030403, -72.01648494, 30.19850689, 365.2623778, -99.48660864, 12.79435448, 421.8018921, -98.18317337, 3.455648036, 432.7091823, -78.40417769, -0.3809118838
0.00299, -44.02963531, 98.33725048, -64.18122867, 274.1773744, -76.48659407, 39.29942823, 368.2972669, -103.0686162, 15.33116306, 423.4598965, -97.91138342, 3.60410712, 435.1213959, -76.22789424, 0.4965633829
0.003, -56.5082108, 96.82642549, -55.87517357, 289.9476418, -84.12339511, 46.03261065, 370.1660672, -106.7799922, 18.5660296, 424.734502, -97.84061961, 3.005835192, 437.8418435, -73.69228842, 0.7400816444
0.00301, -63.63157133, 89.74775207, -42.60018009, 300.6849256, -93.42509562, 52.89151543, 370.033338, -109.1592596, 21.66135622, 425.2034311, -97.67331342, 1.353065072, 440.5519085, -70.92236148, 0.3191015299
0.00302, -67.42429948, 78.57957086, -26.37365243, 305.6527702, -102.0723495, 61.43475505, 367.0006461, -108.9602157, 23.57506923, 424.3580626, -96.75198623, -1.790587703, 442.8045155, -68.09009112, -0.7063285401
0.00303, -69.4924068, 65.69413357, -10.2696912, 304.9511557, -108.2600732, 71.98503414, 360.2359294, -105.3671528, 23.72287677, 421.5563659, -94.23362492, -6.863246012, 444.0874725, -65.25222544, -2.218563978
0.00304, -70.29795168, 55.69306837, 4.15315859, 297.8018873, -110.7388541, 83.8263649, 349.194001, -98.23436352, 22.412377, 416.1668761, -89.39368282, -13.98238556, 444.1117791, -62.16685408, -3.985401809
0.00305, -69.34680105, 52.51056435, 18.43168307, 281.1982279, -108.4785516, 95.58341473, 334.0216721, -88.32778565, 20.7747863, 407.6569605, -82.09761604, -23.00347307, 442.7349923, -58.5556931, -5.646435284
0.0030600000000000002, -65.2508427, 57.94807537, 36.03501509, 247.6703954, -94.32176164, 105.0284985, 315.7830413, -76.77854628, 20.1311492, 395.8598694, -73.01968246, -33.17665916, 440.1200996, -54.45305104, -6.770282053
0.0030700000000000002, -57.07244417, 69.53378355, 59.84974866, 184.8103901, -55.50194763, 107.7283358, 295.8219057, -64.77181168, 21.01904545, 381.3007996, -63.49614092, -43.23053578, 436.5270663, -49.96605634, -7.159851557
0.0030800000000000003, -44.91744155, 81.60752, 88.18918201, 95.07056332, 9.338209023, 97.98078447, 274.3966956, -52.68260768, 22.77827751, 365.9199008, -54.93021251, -51.55856861, 432.1887339, -45.77238316, -6.710862071
0.0030900000000000003, -22.66163621, 89.45355996, 114.8949365, 24.08176866, 74.04653434, 75.48106089, 250.5567944, -39.51850892, 23.00126804, 353.243601, -49.0136892, -56.45951234, 427.4435113, -42.77245396, -5.608593675
0.0031000000000000003, 7.913834451, 93.57217632, 134.2877428, -1.812836335, 112.4316171, 52.26891089, 223.0849525, -24.75669951, 18.27116914, 346.0514137, -46.06538549, -56.79733777, 422.7194376, -41.72789902, -4.053635242
0.0031100000000000004, 27.6037764, 96.27655123, 147.8827339, 3.30426056, 126.3822986, 30.50376565, 190.9612957, -9.723878638, 7.107756046, 345.5438391, -45.5725244, -52.26604236, 418.6202436, -43.02176499, -2.357413184
0.0031200000000000004, 24.16063156, 96.73448313, 157.5330224, 17.43814722, 127.4504077, 7.535539695, 153.5265184, 4.016227159, -7.637906518, 350.627171, -46.8507075, -43.44681617, 415.6368289, -46.44722704, -0.8282901364
0.0031300000000000004, 1.89660888, 93.12533711, 162.2814631, 25.55404027, 121.9961382, -16.85787003, 109.2571237, 16.06595158, -22.40387111, 358.5032267, -49.63712778, -32.90204071, 414.0280955, -51.30496312, 0.3670759763
0.0031400000000000004, -26.71814577, 83.48370847, 160.2244802, 22.3689563, 112.608913, -41.60707185, 65.22047686, 24.41579126, -35.23942139, 366.5475352, -53.46735174, -22.76293626, 413.7949083, -56.64833852, 1.23566442
0.0031500000000000005, -48.42009788, 68.87553328, 151.4024751, 9.088278844, 99.54899144, -65.10862625, 30.92138038, 25.41044553, -46.55035389, 373.0006669, -57.82237996, -13.98481798, 414.6792178, -61.65679734, 1.914818335
0.00316, -57.46600016, 53.38828713, 138.681218, -11.53435513, 82.78914466, -84.33166153, 10.43048768, 17.34354237, -56.75546296, 377.3981213, -62.4135717, -6.728579378, 416.2881637, -65.93051758, 2.443975751
0.00317, -53.10781557, 42.30344269, 125.8873039, -35.96302662, 63.85570884, -97.67240927, 5.854491262, 2.449882436, -65.3074005, 380.3118323, -67.09889927, -0.8528303738, 418.2798972, -69.49290357, 3.010761808
0.00318, -37.70299566, 38.18061875, 114.777849, -59.38663778, 43.32896276, -105.844157, 20.61727724, -14.28545881, -69.86227577, 382.444353, -71.56375161, 3.70599226, 420.4602886, -72.56918927, 3.780445409
0.00319, -15.58685213, 39.24141945, 105.2485911, -77.10655888, 20.77825922, -111.3276164, 53.06355866, -28.9713721, -68.66053927, 384.2480214, -75.4266657, 7.239364941, 422.7400482, -75.4003501, 4.678150169
0.0032, 8.086211267, 42.88729666, 95.84735169, -87.27563862, -3.408596379, -116.4283245, 96.34143348, -40.60982541, -63.73193678, 386.0989087, -78.5518793, 9.988751461, 425.0747025, -78.14530448, 5.572541112
0.00321, 28.87368967, 46.9565675, 84.71898744, -91.92213071, -27.56386377, -121.433482, 140.6004148, -50.18607908, -57.4766198, 388.3581788, -80.99464833, 11.89714691, 427.4600373, -80.8299851, 6.387852963
0.00322, 44.14716317, 50.0387524, 70.55128692, -94.24361149, -49.88239797, -125.6342251, 178.452695, -59.64841665, -51.13421409, 391.2842062, -83.03729793, 13.33118525, 429.9341716, -83.42926179, 7.127622294
0.0032300000000000002, 53.27526435, 51.47173552, 53.10431808, -95.20799876, -69.37571184, -127.5385874, 206.4122661, -69.58772204, -44.59449596, 395.1247996, -85.01561221, 14.78361461, 432.5270342, -85.89257414, 7.847671181
0.0032400000000000003, 56.6842249, 51.58310892, 33.50123109, -92.85607581, -84.57869908, -126.2590458, 225.1469256, -79.51157613, -37.23566092, 399.8459027, -87.04385543, 16.51508821, 435.3586176, -88.33689112, 8.648673895
0.0032500000000000003, 54.79631345, 50.56310749, 14.06367422, -82.74045633, -93.85544681, -122.7942444, 236.8376779, -87.72168342, -28.35138394, 405.4426446, -89.17713044, 18.44806373, 438.5700858, -90.84723657, 9.648628647
0.0032600000000000003, 47.53688139, 48.27674855, -2.571020159, -61.01613318, -96.43829267, -119.7129286, 243.8066846, -93.06456444, -17.58749762, 411.8661891, -91.30016678, 20.49029677, 442.3403358, -93.44226469, 10.94042514
0.0032700000000000003, 35.46774099, 44.33228368, -15.46225182, -29.17313546, -94.02041446, -119.15821, 247.7890669, -95.40767293, -4.751649997, 419.0327018, -93.24777648, 22.60682811, 446.7104172, -95.9544573, 12.48612664
0.0032800000000000004, 20.26022977, 38.13375334, -25.76513339, 4.461766532, -89.73658583, -121.1095605, 249.9449202, -94.94489793, 10.24089148, 426.6854393, -94.75970591, 24.71996561, 451.4235995, -98.03744201, 14.09108942
0.0032900000000000004, 4.406401878, 29.50951237, -36.45788719, 30.27270198, -85.70701119, -124.3584198, 251.1088857, -92.17591588, 27.26327692, 434.3204639, -95.49385271, 26.67992176, 455.9155527, -99.32555384, 15.52407421
0.0033000000000000004, -10.39166302, 18.34241639, -50.63143143, 44.43507738, -81.73804724, -126.7410786, 252.34646, -87.38904379, 45.49857558, 441.0641891, -95.16937795, 28.23936683, 459.5102523, -99.45052005, 16.55954557
0.0033100000000000004, -23.31248198, 4.522848025, -68.63530637, 47.72233063, -76.84873277, -125.699021, 255.0047864, -81.01800783, 63.82891302, 445.9755494, -93.88493143, 29.06401246, 461.6752275, -98.33948602, 17.02229442
0.0033200000000000005, -35.70999555, -10.447348, -86.42553532, 43.18966918, -70.19419868, -119.1363321, 260.8081067, -73.72352537, 80.93204476, 448.6447809, -91.95057855, 28.99104787, 462.2409573, -96.25274211, 16.86014624
0.00333, -51.48842645, -22.30208273, -97.91775192, 34.72907109, -61.8828693, -104.811203, 271.0664814, -66.86364949, 94.30430822, 448.8132184, -89.99431027, 28.00526326, 461.3674627, -93.67250679, 16.20968597
0.00334, -72.62641775, -26.81532382, -99.8916507, 26.23864142, -53.23894062, -80.98536416, 285.8472383, -61.92365516, 102.0431257, 446.7755962, -88.7950164, 26.28533491, 459.4212898, -91.16974214, 15.26383053
0.00335, -96.89040181, -23.8250148, -93.65319888, 20.06023908, -45.78050684, -46.07941746, 302.9250361, -60.14399867, 102.9718942, 443.5596709, -88.78111983, 24.1843255, 456.8148274, -89.12436649, 14.12302715
0.00336, -120.289631, -18.33167687, -81.81921504, 17.11098649, -41.35996692, -0.5462695554, 319.3753316, -61.97495245, 97.79741636, 440.0622025, -89.86625563, 21.97723781, 453.9492118, -87.61968485, 12.8275306
0.00337, -141.4147997, -13.37432548, -63.74774469, 18.00505273, -41.45175693, 47.47906056, 333.3619303, -67.23898754, 87.97091585, 437.0050663, -91.5573095, 19.87343602, 451.1852986, -86.61243245, 11.39833768
0.00338, -157.5735474, -8.276854478, -39.53115422, 22.60606557, -45.41327019, 86.32141193, 344.0389965, -74.42940754, 75.4628771, 434.7686206, -93.2477534, 17.92633087, 448.7630547, -85.92303644, 9.873618379
0.0033900000000000002, -166.4831284, -0.8693296687, -13.22094584, 29.88383974, -49.81927572, 111.7119789, 351.4645406, -81.62198599, 63.02444634, 433.3367247, -94.54051261, 16.07432628, 446.8040664, -85.34484334, 8.320441208
0.0034000000000000002, -166.6328, 9.983344487, 10.19193835, 37.84449407, -50.93155035, 125.9738221, 356.4953642, -87.2881327, 52.4532774, 432.4986202, -95.32267487, 14.27704366, 445.3181777, -84.69025943, 6.794379431
0.0034100000000000003, -157.3416074, 21.47594437, 26.72592527, 43.03655396, -46.50168681, 133.2942425, 359.7977032, -90.49526245, 44.34367067, 431.9878996, -95.56205895, 12.4465829, 444.244321, -83.86352498, 5.338293399
0.0034200000000000003, -141.5520201, 27.87352222, 34.55470336, 41.81584075, -35.72415618, 136.9481115, 361.6067259, -91.10026299, 38.3658164, 431.6035082, -95.31019119, 10.54327227, 443.4789988, -82.85297062, 3.983881429
0.0034300000000000003, -126.2019841, 24.79340522, 33.44094244, 32.20839657, -18.83130982, 138.1308304, 361.6527316, -89.2854437, 33.55116873, 431.1719669, -94.51118186, 8.578853384, 442.909541, -81.70330685, 2.754243236
0.0034400000000000003, -116.0223663, 13.48805106, 24.71155047, 16.37741764, 2.699655916, 137.7800397, 359.3981728, -85.32850887, 28.92087797, 430.5704641, -93.05887009, 6.565354679, 442.4312273, -80.46485594, 1.670500621
0.0034500000000000004, -111.1010018, 0.7877346363, 10.94668524, -0.7139984004, 26.12999953, 137.3482381, 354.3151329, -79.54630831, 23.76081097, 429.6962426, -90.8997483, 4.514038496, 441.9542995, -79.16495137, 0.7375865964
0.0034600000000000004, -108.8206376, -5.24798109, -5.102502814, -14.26431035, 47.84855313, 138.4048141, 346.432914, -72.56642056, 17.69645384, 428.4787593, -88.14146375, 2.394520854, 441.40771, -77.76693365, -0.05884780655
0.0034700000000000004, -105.3343231, -0.2636390548, -20.98944592, -22.70837713, 65.21350566, 142.3452364, 336.0005297, -65.03958442, 10.58715006, 426.9345273, -84.9973579, 0.2123713272, 440.7409317, -76.23099671, -0.7587202904
0.0034800000000000005, -96.39997823, 14.91518209, -34.27620762, -28.82949954, 78.19590987, 149.0263217, 323.8929704, -57.4951051, 2.895870123, 425.1381067, -81.76473683, -2.044261348, 439.9228312, -74.54894853, -1.41824733
